reply_name,name,text,source,comment_id,reply_text
-,戈蓝_,"划重点：停业期间还必须支付雇员工资。 所以说是带薪休假？？？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",iPhone 7 Plus,4087554670388407,-
唯唯安啦,竹生青宁,回复<a href='http://m.weibo.cn/n/唯唯安啦'>@唯唯安啦</a>:您的脑子除了抵制就知道欢迎？,微博 weibo.com,4087554641013093,回复<a href='http://m.weibo.cn/n/竹生青宁'>@竹生青宁</a>:呵呵，那好咯，按你这脑回路就应该欢迎乐天呗
-,Michel泡的茶,很多自以为是的货色从来不知道什么叫做格局,iPhone 5s,4087554640818190,-
Tian3572214074,丶亼阿银,回复<a href='http://m.weibo.cn/n/Tian3572214074'>@Tian3572214074</a>:为什么要怕？一只蚂蚁和一只大象你都拎不清还刷微博？,iPhone SE,4087554598447339,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:你不怕朝鲜的核弹怕韩国的防御武器？
起床困难户饭小鸭,liberum,"回复<a href='http://m.weibo.cn/n/起床困难户饭小鸭'>@起床困难户饭小鸭</a>:你之所以丑是在中国成功整容的结果吧<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-4ac2b70b8f.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-bdd6ceb619.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;;""></span>",iPad客户端,4087554557544775,回复<a href='http://m.weibo.cn/n/liberum'>@liberum</a>:那你一定是刚从韩国整容回来的吧，整的你妈还认得你不
-未濟,小肉肉想见takuya,回复<a href='http://m.weibo.cn/n/-未濟'>@-未濟</a>:你哪个铝合金眼睛看见我说打人了？覆盖范围是打人？高潮的时候不要忘了你家语文老师,iPhone 6s Plus,4087554548500486,回复<a href='http://m.weibo.cn/n/小肉肉想见takuya'>@小肉肉想见takuya</a>:你家防御武器可以打人？你知道什么是拦截系统吗？
小肉肉想见takuya,-未濟,回复<a href='http://m.weibo.cn/n/小肉肉想见takuya'>@小肉肉想见takuya</a>:谁他妈跟你纠结这个字了，小粉蛆？范围包括北京怎么了，你从北京发导弹？,iPhone 7,4087554519057116,回复<a href='http://m.weibo.cn/n/布偶_'>@布偶_</a>:我骂什么人了？就是个防御系统他不是射出去的，范围不包括北京？用得着因为一个字高潮吗？
maliry98,汪奕冰_Ariel是盆仙人掌,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:如果外资都感到害怕不敢进入国内市场，损失的就业岗位就会很多。,iPhone 6s,4087554510732486,我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……
-,王子正__,"干的漂亮<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_keai-9f81f72301.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_keai-9f81f72301.png"" style=""width:1em;height:1em;;""></span>",OPPO R7s,4087554439826570,-
说个晚安,JIYEON520__,回复<a href='http://m.weibo.cn/n/说个晚安'>@说个晚安</a>:试了一下 不是蓝色 又取消了,iPhone 7,4087554434850223,你们有没有发现微博的赞变成蓝色了
风无影134521,Liz_Chen27,回复<a href='http://m.weibo.cn/n/风无影134521'>@风无影134521</a>:智障。,vivo X5·K歌之王,4087554360093975,没人管下岗职工的死活，他们只管&quot;爱国&quot;
羞涩的起哄架秧子星人,不吝惜,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:中国缺就业岗位麽？,华为手机,4087554359925057,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
穿啥裤子都往下掉,啊杂些,回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:对，发现了你这个SB,iPhone 7,4087554355729459,萨德是目前世界上最厉害的武器。因为它不仅仅可以发现导弹，还可以发现SB。
Kevin君格君格Durant,阿布拉格丽卡西彭,"回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:比起国家安危，我愿意<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",iPhone 7 Plus,4087554347337527,闹完之后，下岗的都是中国的员工
-,阿飞老爷,“国家安全”这个概念太大了，远不是平民百姓应该每天操心的。国家最安全的时候，是大家都遵纪守法，在自己的岗位上认真工作，积极生活。而国家最不安全的时候，是人们走上街头，放下工作，打着爱国的旗号去伤害别人。,iPhone 6s,4087554301545039,-
国服第一小乔啊,夏夏夏丶繁夏,回复<a href='http://m.weibo.cn/n/国服第一小乔啊'>@国服第一小乔啊</a>:他是韩国的啊，人都说了不靠中国吃饭，影响不到它的，别瞎操心了。,iPhone 6,4087554250280172,一个国政策毁了一个企业
Kevin君格君格Durant,谁的等待恰逢花开TIG,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:这是闹，你好解释一下这个字，9也可以去翻翻新华字典,前置双摄vivo X9,4087554204137022,闹完之后，下岗的都是中国的员工
小肉肉想见takuya,-未濟,回复<a href='http://m.weibo.cn/n/小肉肉想见takuya'>@小肉肉想见takuya</a>:你家防御武器可以打人？你知道什么是拦截系统吗？,iPhone 7,4087554171715564,回复<a href='http://m.weibo.cn/n/布偶_'>@布偶_</a>:我骂什么人了？就是个防御系统他不是射出去的，范围不包括北京？用得着因为一个字高潮吗？
-,庄XIAO发,只要所有中国人不买韩国货就够了。,iPhone 6s Plus,4087554159126390,-
小肉肉想见takuya,-未濟,回复<a href='http://m.weibo.cn/n/小肉肉想见takuya'>@小肉肉想见takuya</a>:哟，防御范围到你北京了怎么了，你防御范围没到首尔？还有你究竟在说什么？逻辑通吗？什么抬？什么北京？重点是什么？你先搞清楚什么是攻击武器什么是防御武器再来放屁,iPhone 7,4087553999457858,回复<a href='http://m.weibo.cn/n/-未濟'>@-未濟</a>:瞧一个字把公知高潮的，瞬间找到了自信，美国爸爸崛起了！恩，萨德的防御系统不是射的，是美国爸爸吹出去的，恩，覆盖范围在公知眼里不包括北京，可以了吗？
风无影134521,云淡风轻_200908,回复<a href='http://m.weibo.cn/n/风无影134521'>@风无影134521</a>:请问您知不知道有个词叫做国泰民安？难道为了个破工作就要做亡国奴吗,快无边界vivo Xplay5,4087553953494791,没人管下岗职工的死活，他们只管&quot;爱国&quot;
DoodleBang,等等红绿灯,回复<a href='http://m.weibo.cn/n/DoodleBang'>@DoodleBang</a>:我错了，应该直接抽他,柔光自拍vivo X7,4087553865365618,"回复<a href='http://m.weibo.cn/n/六点55'>@六点55</a>:人家看不懂就骂他瞎，这么说合适吗？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>"
-,重樱xi,"有些人也是操碎了心。中国的大型超市应该崛起了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-ba097f8ec2.png"" style=""width:1em;height:1em;;""></span>",华为Ascend P7,4087553798222428,-
TONY3093-李诚涌,_ohcat_,回复<a href='http://m.weibo.cn/n/TONY3093-李诚涌'>@TONY3093-李诚涌</a>:被别人拉了一坨屎你还抹把脸说幸亏是热乎的？ 支付工资就把你收买了？,iPhone 6,4087553785293701,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_weixiao-596608a586.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>雇员都是本土的，人家在停业期间还要支付雇员薪资，活脱脱一幕，您不仁我还有义，安好。问好。"
-,尚书右仆射兼知枢密院事小潘潘,说失业能不能先看看劳动法和劳动合同法再说话…乐天只能继续付钱好吗，要么是工资，要么是赔偿金,iPhone 6,4087553738515388,-
你是不是神经病阿,Crows___,"回复<a href='http://m.weibo.cn/n/你是不是神经病阿'>@你是不是神经病阿</a>:那你知道萨德的导弹拦截范围都不包括首尔吗？小粉红水平太低，探测2000公里以为射程还是2000公里<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",iPhone 5s,4087553718743448,"回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:那你算过会有多少枚导弹随手降临你头顶嘛<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
-,Alex_BAC,如果自己爸妈因为这个下岗了，不知道小粉红还能不能这么坚定地键盘爱国,iPhone 6s,4087553713952726,-
正确坐姿最重要,是光阿,"回复<a href='http://m.weibo.cn/n/正确坐姿最重要'>@正确坐姿最重要</a>:你也可以在键盘上当家做主，笔芯<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;;""></span>",Android,4087553671660800,"回复<a href='http://m.weibo.cn/n/孔小孔1992'>@孔小孔1992</a>:还真觉得自己当家作主了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em;height:1em;;""></span>"
溪上漂流,啊个菠萝,回复<a href='http://m.weibo.cn/n/溪上漂流'>@溪上漂流</a>:主子巴结你主子你应该得意啊,微博 weibo.com,4087553642286934,粉红蛆如愿以偿，然而它主子早已改变了态度，最近各种巴结美国
恩吉尼尔,半岛旧巷i,回复<a href='http://m.weibo.cn/n/恩吉尼尔'>@恩吉尼尔</a>:那你拿出来点钱接济一下,OPPO智能手机,4087553512513970,那些失业的人怎么办呀
陳_ChenShujing,LOVE冬季里的向日葵,回复<a href='http://m.weibo.cn/n/陳_ChenShujing'>@陳_ChenShujing</a>:他是傻子不要理他,iPhone 6s Plus,4087553395014758,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:孰轻孰重会分吗？
布偶_,小肉肉想见takuya,回复<a href='http://m.weibo.cn/n/布偶_'>@布偶_</a>:我骂什么人了？就是个防御系统他不是射出去的，范围不包括北京？用得着因为一个字高潮吗？,iPhone 6s Plus,4087553369836800,回复<a href='http://m.weibo.cn/n/小肉肉想见takuya'>@小肉肉想见takuya</a>:不承认说错了就算了，还骂人。我个人是反对建造萨德的，不过您反对前至少要了解是在反对什么，为什么反对吧。    我是坚决反对萨德，但是坚决不抵制乐天。  道理跟您说了，爱听不听，不要乱扣帽子
Z_x_x_D,半岛旧巷i,回复<a href='http://m.weibo.cn/n/Z_x_x_D'>@Z_x_x_D</a>:666,OPPO智能手机,4087553353311966,"大家顶住！一大波水军串好了词破坏团结，关键字“失业员工怎么办？”，遇上这种情况一律怼回去：你他妈担心这，咋不捐点钱出来救济一下<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_geili-244fca3c70.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_geili-244fca3c70.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_geili-244fca3c70.png"" style=""width:1em;height:1em;;""></span>"
-,用户5886267169Money,刚刚好，可以利用它来搞房地产了吧？👍稳赚呢……绝不会亏，超市基本上就是利润很低,iPhone 5,4087553273582655,-
MOONSAHAN,是光阿,"回复<a href='http://m.weibo.cn/n/MOONSAHAN'>@MOONSAHAN</a>:感谢外企，让我们过上了不用粮票换米换油的日子，比芯<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;;""></span>感谢外企，给了中国发展的机会，让我们坐上了高铁飞机<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;;""></span>没有外企，就没有改革开放，就没有新中国<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;;""></span>",Android,4087553239693865,回复<a href='http://m.weibo.cn/n/孔小孔1992'>@孔小孔1992</a>:取代你麻痹 外企一个个都撤资了 你要靠水平低下的民企？还是你想过你爹妈拿粮票换米的日子？
风无影134521,_ohcat_,回复<a href='http://m.weibo.cn/n/风无影134521'>@风无影134521</a>:不在乐天工作就不能活了？下岗工人工作找不到了？,iPhone 6,4087553223330909,没人管下岗职工的死活，他们只管&quot;爱国&quot;
台灣妹_,半岛旧巷i,回复<a href='http://m.weibo.cn/n/台灣妹_'>@台灣妹_</a>:什么破几把大陆不大陆的，劳资中国的,OPPO智能手机,4087553193952242,超棒耶。這就是得罪大陸的下場耶
esun123,夏夏夏丶繁夏,"回复<a href='http://m.weibo.cn/n/esun123'>@esun123</a>:政治手段打压外企，哪个国家都有。美国对中国加税的时候希望你能把这个观点也摆出来，别双标。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>",iPhone 6,4087553126390058,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:很多小粉红的论点是萨德就是针对中国，攻击中国，等同于要了他们的命！而朝鲜的核弹只是吓唬吓唬，撒娇而已！一个国家动用卑鄙手段攻击一个合法企业，这很正当！不知道其他外企怎么想？一个良好法治的经营环境都没有，那我干嘛要来你国？
